,word,OA_frequency,NOA_frequency,oa_noa,expected_oa,expected_noa,chi_square,p_value,depletion_rate
1548,dnab,2,0,2,0.8948634629965345,1.1051365370034656,2.4699556584929994,0.11604119817153014,2.2349778292464997
1549,oleovorans,0,1,1,0.44743173149826726,0.5525682685017328,0.8097311355055925,0.36819975249716796,0.0
1550,wells,28,60,88,39.37399237184752,48.626007628152486,5.94607620397033,0.014750082779853593,0.7111293093057044
1551,invertebrate,37,21,58,25.9510404268995,32.048959573100504,8.513380672352147,0.0035254449816942467,1.4257617186572498
1552,intralymphatic,0,2,2,0.8948634629965345,1.1051365370034656,1.619462271011185,0.20316678250777026,0.0
1553,immunodeficiency,626,338,964,431.32418916432965,532.6758108356704,159.01358470798982,1.8585413998477954e-36,1.4513445239712746
1554,chamaecrista,0,1,1,0.44743173149826726,0.5525682685017328,0.8097311355055925,0.36819975249716796,0.0
1555,spaces,11,4,15,6.711475972474009,8.288524027525991,4.959201033794395,0.02595219547451859,1.6389837414474329
1556,goat,51,90,141,63.08787414125568,77.91212585874432,4.191486038762027,0.040627469684584284,0.8083962361104361
1557,epidemics,405,277,682,305.14844088181826,376.85155911818174,59.13064331138669,1.4754360454948454e-14,1.3272229044645636
1558,condyle,32,121,153,68.45705491923489,84.54294508076512,35.13654151690063,3.0737841146446175e-09,0.4674463433718169
1559,affairs,230,240,470,210.29291380418562,259.70708619581444,3.3422139835360998,0.06752369581745583,1.0937125547376487
1560,noninvasive,90,114,204,91.27607322564653,112.72392677435349,0.03228555846729682,0.8574023622494733,0.9860196305499263
1561,mesenteric,112,231,343,153.46908390390567,189.53091609609436,20.278790121813458,6.693853874187402e-06,0.7297886789376324
1562,jejunum,80,129,209,93.51323188313786,115.48676811686215,3.533942263761552,0.06012467173060105,0.8554939059316745
1563,dicrocoelium,4,1,5,2.2371586574913365,2.762841342508664,2.513875280689917,0.1128481212162856,1.7879822633971998
1564,acetals,2,7,9,4.026885583484406,4.973114416515595,1.8463041063066705,0.17421386124818708,0.4966617398325554
1565,fibronectins,110,95,205,91.72350495714478,113.27649504285522,6.590513325954239,0.01025236052290843,1.1992563961810485
1566,alkanes,28,121,149,66.66732799324183,82.33267200675819,40.58722263803112,1.880322180801003e-10,0.419995833683906
1567,tonic,8,29,37,16.55497406543589,20.445025934564114,8.000607190053495,0.004676166650396194,0.4832384495668107
1568,guatemala,59,45,104,46.532900075819796,57.46709992418021,6.044840125056636,0.013946995897586243,1.2679201146686871
1569,tachycardia,352,537,889,397.7668093019596,491.23319069804046,9.52986588253152,0.0020215489255692907,0.8849406028062631
1570,phosphorothioate,5,6,11,4.92174904648094,6.078250953519061,0.0022515099421658684,0.9621545171317013,1.0158990132938635
1571,disciplines,82,61,143,63.982737604252215,79.01726239574779,9.181821531956462,0.0024443063822724227,1.2815956783091815
1572,emotions,1893,2701,4594,2055.5013745030396,2538.4986254969604,23.249325845488805,1.4230032037603186e-06,0.9209431934618248
1573,remains,2,1,3,1.3422951944948018,1.6577048055051984,0.5832141508305304,0.4450552270045486,1.4899852194976664
1574,death-associated,9,6,15,6.711475972474009,8.288524027525991,1.4122350031445197,0.23468572409822425,1.3409866975478997
1575,single-photon,312,484,796,356.1556582726207,439.8443417273793,9.907108905991654,0.0016464155384662618,0.8760214607096832
1576,androstanols,18,39,57,25.503608695401233,31.49639130459877,3.9953311189451255,0.045626486683708806,0.7057824723936313
1577,gonadotropin,86,179,265,118.56940884704082,146.43059115295918,16.190533350346428,5.727964857299004e-05,0.725313559679996
1578,nasal,432,984,1416,633.5633318015465,782.4366681984536,116.0505174755663,4.6334228736857445e-27,0.6818576428209661
1579,orobanchaceae,6,2,8,3.579453851986138,4.420546148013862,2.9622657993620445,0.08522843174278008,1.6762333719348748
1580,moxifloxacin,49,56,105,46.98033180731806,58.01966819268194,0.15712960920365765,0.6918130835828415,1.0429896536483665
1581,riemerella,3,6,9,4.026885583484406,4.973114416515595,0.47390237126887014,0.49119735206985116,0.7449926097488332
1582,rhizomucor,3,7,10,4.474317314982673,5.525682685017328,0.8791626102992535,0.3484311362777327,0.6704933487739498
1583,frontal,551,559,1110,496.6492219630767,613.3507780369234,10.764053054945604,0.0010349050049156888,1.1094349404638029
1584,madagascar,87,78,165,73.8262356972141,91.17376430278591,4.254251018077461,0.039152209281128,1.1784428554208815
1585,gibbon,1,0,1,0.44743173149826726,0.5525682685017328,1.2349778292464997,0.2664411484531368,2.2349778292464997
1586,vulnificus,19,9,28,12.528088481951484,15.471911518048518,6.050543511926406,0.013902017012449936,1.5165920984172676
1587,elvitegravir,2,1,3,1.3422951944948018,1.6577048055051984,0.5832141508305304,0.4450552270045486,1.4899852194976664
1588,beclin-1,23,22,45,20.134427917422027,24.865572082577977,0.7380698056912254,0.39027989056858825,1.1423220016148774
1589,poultry,291,389,680,304.25357741882175,375.7464225811783,1.044827520977373,0.30670137011084625,0.9564390416334284
1590,nonstructural,115,110,225,100.67213958711014,124.32786041288988,3.690349028456124,0.05472816278210966,1.1423220016148774
1591,methyltransferases,87,56,143,63.982737604252215,79.01726239574779,14.985063150435629,0.00010836554650813009,1.3597417562548635
1592,fat,543,591,1134,507.38758351903505,626.612416480965,4.523526204612049,0.033431858989572065,1.0701877965439588
1593,luteovirus,4,1,5,2.2371586574913365,2.762841342508664,2.513875280689917,0.1128481212162856,1.7879822633971998
1594,transvestism,0,5,5,2.2371586574913365,2.762841342508664,4.048655677527963,0.04420653510563727,0.0
1595,cruciate,359,976,1335,597.3213615501868,737.6786384498133,172.08061703857186,2.598691608562564e-39,0.6010165098872609
1596,rodent,76,70,146,65.32503279874702,80.67496720125298,3.1569486692136004,0.07560437422708474,1.1634131165940682
1597,cryotherapy,68,134,202,90.38120976264999,111.61879023735003,10.030048275119974,0.001540070007406629,0.7523687742017919
1598,hemangioblastoma,7,28,35,15.660110602439355,19.339889397560647,8.666946396270374,0.003240337125660508,0.44699556584929995
1599,clinical,6721,8942,15663,7008.12321045736,8654.87678954264,21.288689732045835,3.9505553628384775e-06,0.9590299425630928
1600,prune,2,7,9,4.026885583484406,4.973114416515595,1.8463041063066705,0.17421386124818708,0.4966617398325554
1601,thiobarbiturates,4,7,11,4.92174904648094,6.078250953519061,0.31240644615618474,0.576207234487496,0.8127192106350908
1602,pythiosis,3,3,6,2.6845903889896037,3.3154096110103968,0.06706344712813835,0.7956613875216593,1.1174889146232498
1603,protoporphyrinogen,0,2,2,0.8948634629965345,1.1051365370034656,1.619462271011185,0.20316678250777026,0.0
1604,phytogenic,157,208,365,163.31258199686755,201.68741800313248,0.44157906742719877,0.5063612898354449,0.961346627922467
1605,phenylmethylsulfonyl,1,5,6,2.6845903889896037,3.3154096110103968,1.9130427028143857,0.16662566167557136,0.3724963048744166
1606,delayed,1092,1224,2316,1036.251890149987,1279.7481098500132,5.427614784898376,0.019820733369169438,1.0537978365877279
1607,cross-over,1381,1526,2907,1300.684043465463,1606.3159565345372,8.975236844927705,0.0027366310638839296,1.0617490134810512
1608,placentation,19,20,39,17.449837528432422,21.550162471567578,0.24921668103136968,0.6176271772127775,1.0888353527098331
1609,molluscum,1,15,16,7.158907703972276,8.841092296027725,9.589030207375302,0.001957433065783434,0.13968611432790623
1610,chordopoxvirinae,1,0,1,0.44743173149826726,0.5525682685017328,1.2349778292464997,0.2664411484531368,2.2349778292464997
1611,aminoisobutyric,0,2,2,0.8948634629965345,1.1051365370034656,1.619462271011185,0.20316678250777026,0.0
1612,rosette,0,3,3,1.3422951944948018,1.6577048055051984,2.4291934065167777,0.1190941641663218,0.0
1613,armeniaca,3,4,7,3.132022120487871,3.8679778795121296,0.010071233043996904,0.9200620708500007,0.9578476411056426
1614,clot,8,8,16,7.158907703972276,8.841092296027725,0.178835859008369,0.6723755994731648,1.1174889146232498
1615,thoracoscopes,4,5,9,4.026885583484406,4.973114416515595,0.0003248506204232526,0.9856200161334129,0.9933234796651108
1616,confederate,0,1,1,0.44743173149826726,0.5525682685017328,0.8097311355055925,0.36819975249716796,0.0
1617,l,0,2,2,0.8948634629965345,1.1051365370034656,1.619462271011185,0.20316678250777026,0.0
1618,anhydrase,54,86,140,62.64044240975742,77.35955759024259,2.156905916301114,0.14193023153194034,0.8620628769950784
1619,sahara,346,186,532,238.03368115707818,293.96631884292185,88.62418077072451,4.774174697683189e-21,1.4535758062392647
1620,c-akt,356,244,600,268.45903889896033,331.54096110103967,51.660505084742255,6.597667891076129e-13,1.326086845352923
1621,stab,14,39,53,23.713881769408165,29.28611823059184,7.201070030873966,0.007286012512169373,0.5903715020651131
1622,integrase,31,47,78,34.899675056864844,43.100324943135156,0.7885868235607714,0.37452778133541953,0.8882604193159165
1623,orthodontics,113,236,349,156.15367429289526,192.84632570710474,21.582284311656267,3.389683886912284e-06,0.7236461166328209
1624,monoxide,153,202,355,158.83826468188488,196.16173531811515,0.3883528394408741,0.5331664923349955,0.963243965844266
1625,kluyveri,0,2,2,0.8948634629965345,1.1051365370034656,1.619462271011185,0.20316678250777026,0.0
1626,necator,9,17,26,11.633225018954949,14.366774981045053,1.0786731665416434,0.2989945673914224,0.7736461716622498
1627,ephb3,1,0,1,0.44743173149826726,0.5525682685017328,1.2349778292464997,0.2664411484531368,2.2349778292464997
1628,prions,75,56,131,58.61355682627301,72.386443173727,8.290588782115261,0.00398510656748518,1.2795674594922706
1629,cys2-his2,0,1,1,0.44743173149826726,0.5525682685017328,0.8097311355055925,0.36819975249716796,0.0
1630,polytetrafluoroethylene,27,97,124,55.48153470578514,68.51846529421486,26.460153963651763,2.690305818642524e-07,0.4866483983036733
1631,stature,1,5,6,2.6845903889896037,3.3154096110103968,1.9130427028143857,0.16662566167557136,0.3724963048744166
1632,scleroproteins,0,1,1,0.44743173149826726,0.5525682685017328,0.8097311355055925,0.36819975249716796,0.0
1633,paleontology,88,62,150,67.11475972474008,82.88524027525992,11.76183196378928,0.0006045769350457549,1.3111869931579465
1634,dominant,140,92,232,103.804161707598,128.19583829240202,22.841076655822118,1.7596439281691594e-06,1.3486935176487498
1635,synergists,2,2,4,1.789726925993069,2.210273074006931,0.04470896475209225,0.8325400884386234,1.1174889146232498
1636,trials,6195,6825,13020,5825.56114410744,7194.438855892561,42.39956828556751,7.440646193580374e-11,1.0634168703672862
1637,bungarotoxins,3,2,5,2.2371586574913365,2.762841342508664,0.4707450010481733,0.4926446327642634,1.3409866975478997
1638,glomerulosclerosis,48,36,84,37.58426544585445,46.41573455414556,5.22381512141885,0.022279620399860697,1.2771301881408568
1639,aptitude,84,126,210,93.96066361463612,116.03933638536388,1.9109289069051874,0.1668601106853413,0.8939911316985999
1640,p53-binding,11,8,19,8.501202898467078,10.498797101532922,1.3292163163781252,0.24894468375966966,1.2939345327216576
1641,eructation,5,5,10,4.474317314982673,5.525682685017328,0.11177241188023054,0.7381352231217693,1.1174889146232498
1642,mutilation,3,27,30,13.422951944948018,16.577048055051982,14.646959941559853,0.0001296435827084587,0.22349778292464997
1643,isospora,1,2,3,1.3422951944948018,1.6577048055051984,0.15796745708962334,0.6910347652501718,0.7449926097488332
1644,regulation,7848,4825,12673,5670.302333277541,7002.69766672246,1513.571753755645,0.0,1.3840531842441828
1645,compact,6,5,11,4.92174904648094,6.078250953519061,0.4274982036830728,0.5132191018399566,1.219078815952636
1646,collagenases,16,25,41,18.344700991428958,22.655299008571046,0.5423483897097383,0.46146110390384765,0.8721864699498535
1647,lagovirus,1,0,1,0.44743173149826726,0.5525682685017328,1.2349778292464997,0.2664411484531368,2.2349778292464997
1648,infantum,41,38,79,35.347106788363114,43.65289321163689,1.6360695016891351,0.20086560227399072,1.1599252025203353
1649,kaplan-meier,4183,3622,7805,3492.2046643439758,4312.795335656025,247.29376301994336,1.0102674410760327e-55,1.1978106674872655
1650,pericardial,77,96,173,77.40568954920023,95.59431045079977,0.003847944636056454,0.9505375052916116,0.9947589182195402
1651,interleukin-8b,28,13,41,18.344700991428958,22.655299008571046,9.19676048852929,0.0024244380504731106,1.5263263224122436
1652,vesicle,2,3,5,2.2371586574913365,2.762841342508664,0.04549830730726641,0.8310903823580555,0.8939911316985999
1653,licheniformis,0,1,1,0.44743173149826726,0.5525682685017328,0.8097311355055925,0.36819975249716796,0.0
1654,allergists,0,3,3,1.3422951944948018,1.6577048055051984,2.4291934065167777,0.1190941641663218,0.0
1655,facilitative,17,14,31,13.870383676446284,17.129616323553716,1.2779321035914375,0.25828387995868946,1.225633003135177
1656,immunocompromised,327,354,681,304.70100915032,376.29899084968,2.953320529394721,0.08570130387813722,1.073183186730698
1657,pyridones,153,200,353,157.94340121888834,195.0565987811117,0.28000403698304166,0.596698570760403,0.9687014387385677
1658,roseobacter,9,4,13,5.8166125094774745,7.183387490522526,3.152992487465842,0.07578785713932862,1.5472923433244996
1659,cestoda,12,30,42,18.792132722927224,23.20786727707278,4.442734032536409,0.03505007484435445,0.6385650940704284
1660,neurulation,2,0,2,0.8948634629965345,1.1051365370034656,2.4699556584929994,0.11604119817153014,2.2349778292464997
1661,thyronines,3,1,4,1.789726925993069,2.210273074006931,1.4811328996810222,0.223597353736208,1.6762333719348748
1662,triester,0,3,3,1.3422951944948018,1.6577048055051984,2.4291934065167777,0.1190941641663218,0.0
1663,levobunolol,0,1,1,0.44743173149826726,0.5525682685017328,0.8097311355055925,0.36819975249716796,0.0
1664,seeds,447,591,1038,464.4341372952014,573.5658627047986,1.1843794069775873,0.27646623536005266,0.9624615507448798
1665,campanulaceae,4,4,8,3.579453851986138,4.420546148013862,0.0894179295041845,0.7649184458625924,1.1174889146232498
1666,isolation,281,418,699,312.7547803172888,386.24521968271125,5.83483160974537,0.015711913446038454,0.8984674821434425
1667,ketolides,3,1,4,1.789726925993069,2.210273074006931,1.4811328996810222,0.223597353736208,1.6762333719348748
1668,symphysis,11,26,37,16.55497406543589,20.445025934564114,3.373258511908298,0.06626257470063233,0.6644528681543648
1669,chondroitinsulfatases,5,4,9,4.026885583484406,4.973114416515595,0.4255715443613301,0.5141699632506461,1.2416543495813888
1670,adhesives,63,175,238,106.4887520965876,131.5112479034124,32.14135726528626,1.4335298317439285e-08,0.5916117783299558
1671,disruptive,125,166,291,130.20263386599578,160.79736613400425,0.37621907893012535,0.5396336998177933,0.9600420228722076
1672,nucleosome,3,3,6,2.6845903889896037,3.3154096110103968,0.06706344712813835,0.7956613875216593,1.1174889146232498
1673,triclabendazole,4,3,7,3.132022120487871,3.8679778795121296,0.43531792678490394,0.5093909931692726,1.2771301881408568
1674,steatocystoma,1,1,2,0.8948634629965345,1.1051365370034656,0.022354482376046127,0.8811479412798382,1.1174889146232498
1675,sterculia,0,2,2,0.8948634629965345,1.1051365370034656,1.619462271011185,0.20316678250777026,0.0
1676,batch,42,165,207,92.61836842014132,114.38163157985869,50.064884323336145,1.4874520748383287e-12,0.45347376245581156
1677,munchausen,7,18,25,11.185793287456681,13.81420671254332,2.834672061475618,0.0922496317647562,0.62579379218902
1678,photochemistry,44,103,147,65.77246453024529,81.22753546975473,13.043229210884723,0.00030438281713065195,0.6689729556928298
1679,alicyclobacillus,7,17,24,10.738361555958415,13.261638444041587,2.3552588247581143,0.12486116004307765,0.6518685335302291
1680,direct-to-consumer,23,44,67,29.977926010383907,37.022073989616096,2.939444030003367,0.08644048083628882,0.76723119511447
1681,perioperative,437,1005,1442,645.1965568205014,796.8034431794987,121.5819495231699,2.849831762833056e-28,0.6773129759921777
1682,false,482,676,1158,518.1259450749935,639.8740549250066,4.55844955152631,0.03275671483162913,0.9302757458521699
1683,hexoses,11,28,39,17.449837528432422,21.550162471567578,4.314398142954129,0.037791137048451544,0.6303783620951665
1684,automation,347,411,758,339.1532524756866,418.84674752431346,0.32854694258836736,0.5665159561737517,1.0231362885864583
1685,galactolipids,4,3,7,3.132022120487871,3.8679778795121296,0.43531792678490394,0.5093909931692726,1.2771301881408568
1686,tuberculous,10,11,21,9.396066361463612,11.60393363853639,0.07025001527746057,0.7909731055746356,1.0642751567840474
1687,textbooks,14,20,34,15.212678870941087,18.787321129058917,0.1749443745456164,0.675754456328,0.9202849885132645
1688,methylazoxymethanol,5,6,11,4.92174904648094,6.078250953519061,0.0022515099421658684,0.9621545171317013,1.0158990132938635
1689,xanthogranulomatous,0,2,2,0.8948634629965345,1.1051365370034656,1.619462271011185,0.20316678250777026,0.0
1690,ubiquitinated,11,5,16,7.158907703972276,8.841092296027725,3.729724732904142,0.053452201957967564,1.5365472576069685
1691,auditory,1882,1706,3588,1605.385052615783,1982.6149473842172,86.25536788529368,1.5813757313659963e-20,1.1723044243706555
1692,silencer,1,0,1,0.44743173149826726,0.5525682685017328,1.2349778292464997,0.2664411484531368,2.2349778292464997
1693,cinnarizine,1,7,8,3.579453851986138,4.420546148013862,3.3639754336275667,0.0666370223470592,0.27937222865581246
1694,sporozoites,34,14,48,21.47672311191683,26.523276888083174,13.21545152433437,0.0002776506024249972,1.5831092957162707
1695,dermatology,107,345,452,202.23914263721682,249.7608573627832,81.1670565721158,2.0742100192883875e-19,0.5290766100207421
1696,aortic,2141,2906,5047,2258.187948871755,2788.8120511282455,11.005755962508545,0.0009082937990530221,0.9481053165081743
1697,dimerization,59,60,119,53.2443760482938,65.7556239517062,1.1259656422453665,0.2886375135387737,1.1080982514751552
1698,retinoblastoma,108,95,203,90.82864149414826,112.17135850585176,5.874900976695294,0.01535823680722205,1.1890522441311426
1699,teratogenesis,4,7,11,4.92174904648094,6.078250953519061,0.31240644615618474,0.576207234487496,0.8127192106350908
1700,sulfadoxine,47,9,56,25.056176963902967,30.943823036097037,34.77954012109769,3.6923345649921647e-09,1.8757849638318835
1701,tor,325,225,550,246.087452324047,303.912547675953,45.794858089331164,1.313077555404742e-11,1.3206687172820226
1702,nigericin,0,1,1,0.44743173149826726,0.5525682685017328,0.8097311355055925,0.36819975249716796,0.0
1703,catenins,14,6,20,8.948634629965346,11.051365370034656,5.160298770525762,0.023108921712862947,1.5644844804725495
1704,vasorum,6,4,10,4.474317314982673,5.525682685017328,0.9414900020963466,0.33189494562128924,1.3409866975478997
1705,scoliosis,113,373,486,217.45182150815788,268.5481784918421,90.7994136901361,1.5900047289509807e-21,0.5196553388988775
1706,predatory,487,399,886,396.4245141074648,489.57548589253526,37.45199016725611,9.369104715331363e-10,1.2284810415835727
1707,ferns,19,22,41,18.344700991428958,22.655299008571046,0.042362583968126616,0.8369301675960792,1.0357214330654512
1708,gastroschisis,18,45,63,28.18819908439084,34.81180091560917,6.664101048804616,0.009837426571384715,0.6385650940704284
1709,nigricans,5,10,15,6.711475972474009,8.288524027525991,0.789837285448117,0.374149331335785,0.7449926097488332
1710,coal,132,432,564,252.35149656502273,311.6485034349773,103.87503037125305,2.154881765384073e-24,0.5230799174832234
1711,o-dealkylase,0,1,1,0.44743173149826726,0.5525682685017328,0.8097311355055925,0.36819975249716796,0.0
1712,hypoalphalipoproteinemias,4,3,7,3.132022120487871,3.8679778795121296,0.43531792678490394,0.5093909931692726,1.2771301881408568
1713,plastid,8,0,8,3.579453851986138,4.420546148013862,9.879822633971997,0.0016710104576223052,2.2349778292464997
1714,alpha-2,153,219,372,166.44460411735542,205.5553958826446,1.9653521365995603,0.1609420718902561,0.9192247523513829
1715,orotic,3,3,6,2.6845903889896037,3.3154096110103968,0.06706344712813835,0.7956613875216593,1.1174889146232498
1716,anaerobiospirillum,1,0,1,0.44743173149826726,0.5525682685017328,1.2349778292464997,0.2664411484531368,2.2349778292464997
1717,pentagastrin,1,2,3,1.3422951944948018,1.6577048055051984,0.15796745708962334,0.6910347652501718,0.7449926097488332
1718,reunion,11,12,23,10.290929824460147,12.709070175539853,0.08841742833181701,0.7661987914380002,1.068902440074413
1719,birt-hogg-dube,6,2,8,3.579453851986138,4.420546148013862,2.9622657993620445,0.08522843174278008,1.6762333719348748
1720,fibrillins,22,12,34,15.212678870941087,18.787321129058917,5.48031037847386,0.019231843886113226,1.4461621248065586
1721,b-form,3,2,5,2.2371586574913365,2.762841342508664,0.4707450010481733,0.4926446327642634,1.3409866975478997
1722,pelargonium,2,2,4,1.789726925993069,2.210273074006931,0.04470896475209225,0.8325400884386234,1.1174889146232498
1723,hydroxybutyrates,29,48,77,34.45224332536658,42.547756674633426,1.5615180597557343,0.21144308550851726,0.8417448967292012
1724,inborn,223,298,521,233.11193211059725,287.8880678894028,0.7938123378845015,0.37294984198775427,0.9566219883339144
1725,aquatic,252,367,619,276.96024179742744,342.0397582025726,4.070935345044384,0.04362711033401102,0.9098778884816121
1726,butadienes,33,48,81,36.241970251359646,44.758029748640354,0.5248320031397957,0.4687877336521499,0.9105465230263516
1727,somatosensory,313,269,582,260.40526773199156,321.5947322680085,19.22422276592871,1.1622919167420287e-05,1.201972612636004
1728,immunoelectron,19,16,35,15.660110602439355,19.339889397560647,1.2890904870690871,0.2562156299673527,1.2132736787338139
1729,pyroglutamate,0,1,1,0.44743173149826726,0.5525682685017328,0.8097311355055925,0.36819975249716796,0.0
1730,germacrane,1,9,10,4.474317314982673,5.525682685017328,4.8823199805199495,0.027133126761143413,0.22349778292464997
1731,phantoms,750,929,1679,751.2378771855907,927.7621228144094,0.0036914050257238463,0.9515527886336584,0.9983522167569236
1732,smegmatis,18,16,34,15.212678870941087,18.787321129058917,0.9242349225087532,0.3363654712825267,1.1832235566599116
1733,mesangium,5,7,12,5.369180777979207,6.6308192220207935,0.045939280911377375,0.8302862105043808,0.9312407621860416
1734,hypertonia,3,12,15,6.711475972474009,8.288524027525991,3.714405598401589,0.0539448287067053,0.44699556584929995
1735,bereavement,90,209,299,133.7820877179819,165.21791228201812,25.930388451225532,3.53953069419733e-07,0.6727358014454347
1736,immunoassay,284,547,831,371.8157688750601,459.18423112493997,37.534554896749114,8.980775720363169e-10,0.7638191377930276
1737,alexander,1,4,5,2.2371586574913365,2.762841342508664,1.2381351994671963,0.2658307492462716,0.44699556584929995
1738,phototherapy,63,187,250,111.85793287456681,138.1420671254332,38.6204603270977,5.147646248286019e-10,0.5632144129701179
1739,cathartics,22,78,100,44.743173149826724,55.25682685017328,20.921334977713308,4.785350640418303e-06,0.4916951224342299
1740,tetrahydrouridine,2,0,2,0.8948634629965345,1.1051365370034656,2.4699556584929994,0.11604119817153014,2.2349778292464997
1741,tranylcypromine,2,3,5,2.2371586574913365,2.762841342508664,0.04549830730726641,0.8310903823580555,0.8939911316985999
1742,nucleopolyhedrovirus,15,12,27,12.080656750453215,14.919343249546785,1.2767146330839911,0.2585107885140344,1.2416543495813888
1743,brachiaria,2,3,5,2.2371586574913365,2.762841342508664,0.04549830730726641,0.8310903823580555,0.8939911316985999
1744,activin,25,15,40,17.89726925993069,22.102730740069312,5.101266219195514,0.023908384514592748,1.3968611432790623
1745,autocrine,15,9,24,10.738361555958415,13.261638444041587,3.060759731517309,0.08020416080745414,1.3968611432790623
1746,nitrendipine,0,1,1,0.44743173149826726,0.5525682685017328,0.8097311355055925,0.36819975249716796,0.0
1747,japanese,81,54,135,60.40328375226608,74.59671624773392,12.710115028300685,0.0003636830566741859,1.3409866975478997
1748,isoantigens,15,7,22,9.84349809296188,12.156501907038122,4.888492600919838,0.027036281793225994,1.523848519940795
1749,medronate,9,24,33,14.76524713944282,18.234752860557183,4.0738890369753875,0.04355089604673131,0.609539407976318
1750,glycolipids,76,98,174,77.8531212806985,96.14687871930151,0.07982624783616776,0.777533012471654,0.9761972127743331
1751,mantodea,5,4,9,4.026885583484406,4.973114416515595,0.4255715443613301,0.5141699632506461,1.2416543495813888
1752,colonic,667,983,1650,738.262356972141,911.7376430278591,12.44869131649063,0.000418284794796834,0.9034728558226759
1753,neuroborreliosis,8,17,25,11.185793287456681,13.81420671254332,1.6420351693156885,0.2000464633686581,0.7151929053588799
1754,erythropoietin,120,134,254,113.64765980055988,140.35234019944014,0.6425709066457319,0.4227813650986678,1.055895037439291
1755,bundles,29,57,86,38.47912890885098,47.52087109114902,4.225962949464842,0.03981002364755623,0.7536553145133544
1756,absenteeism,170,177,347,155.25881082989875,191.74118917010128,2.5329279812061953,0.11149315822718574,1.0949459105818586
1757,sencar,1,0,1,0.44743173149826726,0.5525682685017328,1.2349778292464997,0.2664411484531368,2.2349778292464997
1758,lymph,1286,2237,3523,1576.3019900683955,1946.6980099316047,96.75527695953159,7.844823360537253e-23,0.8158335192764684
1759,hydroxyeicosatetraenoic,11,11,22,9.84349809296188,12.156501907038122,0.24589930613650723,0.6199774187431428,1.1174889146232498
1760,adamts,8,6,14,6.264044240975742,7.735955759024259,0.8706358535698079,0.3507793376439948,1.2771301881408568
1761,extracorporeal,238,383,621,277.85510526042395,343.14489473957605,10.345788560416421,0.0012977041703618236,0.8565615513054217
1762,galanin,28,24,52,23.266450037909898,28.733549962090105,1.7428413880860971,0.18677920645211246,1.2034496003634998
1763,gynostemma,3,1,4,1.789726925993069,2.210273074006931,1.4811328996810222,0.223597353736208,1.6762333719348748
1764,omega-agatoxin,1,0,1,0.44743173149826726,0.5525682685017328,1.2349778292464997,0.2664411484531368,2.2349778292464997
1765,halo,0,7,7,3.132022120487871,3.8679778795121296,5.668117948539148,0.01727598139723599,0.0
1766,arsenates,18,37,55,24.6087452324047,30.391254767595303,3.211904385145858,0.07310435026806908,0.7314472895715817
1767,nipah,11,7,18,8.053771166968811,9.94622883303119,1.9505079432555825,0.16253212551938667,1.3658197845395277
1768,cystamine,0,4,4,1.789726925993069,2.210273074006931,3.23892454202237,0.07190782570356066,0.0
1769,rheumatic,188,247,435,194.63280320174627,240.36719679825376,0.4090649263195002,0.522444493731592,0.9659214526398665
1770,tongue,192,361,553,247.4297475185418,305.5702524814582,22.472321894335074,2.1319348967841867e-06,0.7759778358324194
1771,dithizone,0,3,3,1.3422951944948018,1.6577048055051984,2.4291934065167777,0.1190941641663218,0.0
1772,monovalent,5,12,17,7.606339435470543,9.393660564529458,1.6162193672922243,0.203619749667807,0.6573464203666175
1773,hematoma,184,327,511,228.63761479561458,282.3623852043855,15.771330676021527,7.147745423522023e-05,0.804766967869581
1774,physostigmine,10,8,18,8.053771166968811,9.94622883303119,0.8511430887226602,0.3562291645501886,1.2416543495813888
1775,osm-lif,1,1,2,0.8948634629965345,1.1051365370034656,0.022354482376046127,0.8811479412798382,1.1174889146232498
1776,osteoclasts,72,75,147,65.77246453024529,81.22753546975473,1.0670932247130116,0.3016029417050241,1.0946830184064487
1777,atovaquone,5,5,10,4.474317314982673,5.525682685017328,0.11177241188023054,0.7381352231217693,1.1174889146232498
1778,graphic,1,0,1,0.44743173149826726,0.5525682685017328,1.2349778292464997,0.2664411484531368,2.2349778292464997
1779,pyrola,0,1,1,0.44743173149826726,0.5525682685017328,0.8097311355055925,0.36819975249716796,0.0
1780,tazobactam,37,54,91,40.716287566342324,50.28371243365768,0.6138531799205063,0.43334069747227744,0.9087272492540712
1781,digeorge,37,35,72,32.215084667875246,39.78491533212476,1.286184572677901,0.2567522776991832,1.1485302733627845
1782,plates,104,461,565,252.798928296521,312.20107170347904,158.50334663701622,2.402472347759776e-36,0.41139414910024064
1783,economics,203,244,447,200.00198397972545,246.99801602027455,0.08132941583884751,0.775503846676769,1.0149899314027726
1784,availability,296,659,955,427.2973035808452,527.7026964191548,73.0122143934718,1.2884995079546995e-17,0.6927261125203811
1785,h2n2,4,2,6,2.6845903889896037,3.3154096110103968,1.1664283016610608,0.28013634556545497,1.4899852194976664
1786,auriculotherapy,2,0,2,0.8948634629965345,1.1051365370034656,2.4699556584929994,0.11604119817153014,2.2349778292464997
1787,2-hydroxypropyl-beta-cyclodextrin,18,23,41,18.344700991428958,22.655299008571046,0.011721642885960181,0.9137842666982661,0.9812097786935852
1788,adp-ribosylation,16,4,20,8.948634629965346,11.051365370034656,10.055501122759669,0.0015189369482846598,1.7879822633971998
